Index,Index1,Comments
1889,5930,"<a href=""https://youtu.be/Mc3He4pMatI?si=Z9z6fpyZwt6dhHQ4"">https://youtu.be/Mc3He4pMatI?si=Z9z6fpyZwt6dhHQ4</a>"
1890,5965,Yes
1891,5974,Impressive
1892,5977,Okay?
1893,5986,✅✅
1894,6008,<b>*</b> PLEASE DO AN EPISODE ON PROJECT 2025! <b>*</b>
1895,6091,"Thanks, John."
1896,6094,Speaking Truth
1897,6166,"<a href=""http://www.youtube.com/results?search_query=%23emmywinner2024"">#emmywinner2024</a>"
1898,6167,BRAVO!
1899,6200,"<a href=""https://www.youtube.com/watch?v=pJ9PKQbkJv8&amp;t=8m03s"">8:03</a> 1000% <b>THIS</b>"
1900,6214,Thank you John.
1901,6222,🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏
1902,6232,AL WATAN AL AKBAR
1903,6242,"Thank you, John."
1904,6318,True
1905,6373,Thank you!
1906,6381,Sometime in April
1907,6390,Thank you.
1908,6419,ARREST NETANYAHU WAR CRIMINAL
1909,6440,"Thank you, John Oliver!!"
1910,6447,Thanks...
1911,6448,"Bravo, Oliver."
1912,6450,SLAVA PALESTINE
1913,6480,VERY INFORMATIVE.
1914,6482,POWERFUL. Thank you
1915,6487,"<a href=""https://youtu.be/f0oy-NicIgE?si=3LSJc3lMIWWW1lMy"">https://youtu.be/f0oy-NicIgE?si=3LSJc3lMIWWW1lMy</a>"
1916,6500,Thank you
1917,6519,SPOT ON Oliver!!
1918,6559,Thanks John
1919,6616,Most informative.
1920,6647,Thank you
1921,6657,Ffs
1922,6658,te amo
1923,6670,OBRA MAESTRA
1924,6672,Thank you
1925,6674,Solid take.
1926,6772,EXCELLENT show John Oliver! Thank you!!! 🙏
1927,6861,Long Live Humanity.
1928,6903,&lt;3
1929,6918,Naive
1930,6930,Thank you
1931,6941,Thank you.
1932,6988,Bravo Mr John Oliver
1933,6994,Yea John
1934,6995,😂😂😂😂
1935,7003,Thank you!!
1936,7006,Thank you!!
1937,7051,&quot;war&quot;
1938,7057,Not HAMAS. HAM ASS!
1939,7122,Thank You!
1940,7153,NO
1941,7178,"Thank you, John."
1942,7210,"THANK YOU, JOHN!"
1943,7249,I&#39;m 12
1944,7252,"Thank you, John Oliver!"
1945,7321,You mean a Dogpile
1946,7349,Nathan Yahoo!
1947,7362,Lovely
1948,7370,Thank you
1949,7438,Thank you
1950,7460,Thank you John Oliver.
1951,7467,Amen
1952,7545,w
1953,7546,w
1954,7547,w
1955,7569,President Oliver  2024
1956,7572,Nope.
1957,7574,EVERYONE SHOULD SEE THIS!
1958,7583,"lmfao! <a href=""https://youtu.be/pJ9PKQbkJv8?si=Dgb1OZjW0myfrVXR&amp;t=384"">https://youtu.be/pJ9PKQbkJv8?si=Dgb1OZjW0myfrVXR&amp;t=384</a>"
1959,7591,Thanks John
1960,7673,"I love you, John Oliver."
1961,7695,Thank You John Oliver.
1962,7698,"<a href=""https://www.youtube.com/watch?v=pJ9PKQbkJv8&amp;t=8m40s"">8:40</a>"
1963,7880,.
1964,7900,THIS IS IT
1965,7915,i love Domino&#39;s
1966,8001,SheevaBoOom
1967,8021,"Thank you, Joliver!!"
1968,8083,.....
1969,8098,WOUNDED CHILDREN NO SURVIVING FAMILY
1970,8103,WCNSF. Absolutely broke me.
1971,8151,"<a href=""https://www.youtube.com/watch?v=Fj6hyKwBdBQ"">https://www.youtube.com/watch?v=Fj6hyKwBdBQ</a>"
1972,8165,Thank you John.
1973,8175,🙄
1974,8215,Breath Taking Episode! Thanks From Bottom Of My Heart JOHN OLIVER!
1975,8220,"Thank you,  John Oliver"
1976,8260,YEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEHAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
1977,8299,GTFO  INBREED DUAL CITIZEN SCUM
1978,8375,Great reportage
1979,8396,"Love you, John."
1980,8397,I love John Oliver.
1981,8491,"Thank you, John 🙏"
1982,8493,"Thanks, Mr. Oliver"
1983,8510,Cop out
1984,8511,Wow
1985,8609,Long one.
1986,8673,Thank you John
1987,8684,Thank you!
1988,8748,WOW!!!
1989,8757,Thank you 🙏
1990,8800,"Thank you, John"
1991,8808,Thank you John Oliver
1992,8814,Thank you
1993,8830,4
1994,8885,Thank you!!!!
1995,8908,He&#39;s back
1996,8947,"Thank you John, we respect you!"
1997,8970,Great points
1998,8992,Tactic Ogre Lodis
1999,8995,46.
2000,9018,Thank you
2001,9026,Wow.  great show.
2002,9074,Thank you
2003,9078,Thank you.
2004,9209,Thank you John.
2005,9239,Thank you!
2006,9284,Thank you
2007,9340,FEED THE ALGORITHM
2008,9385,HOPE!!! HOPE!!! HOPE!!!!<br>HOPE!!! HOPE!!! HOPE!!!
2009,9409,BRING BACK SIR MAPS A LOT
2010,9460,Spot on.
2011,9465,FJO
2012,9491,YESSSSSS!!!
2013,9502,Thank you John Oliver!
2014,9512,Jon Oliver = School. Confirmed!
2015,9517,USS Liberty
2016,9523,merry ham masss
2017,9543,Muppet
2018,9546,Look at Vietnam’s history.
2019,9556,Thank you John.
2020,9581,"<a href=""https://youtube.com/shorts/e8GD7nCPrEE?si=al0-QwamQAEdRNUW"">https://youtube.com/shorts/e8GD7nCPrEE?si=al0-QwamQAEdRNUW</a>"
2021,9605,Brave.
2022,9623,...
2023,9630,THE GERMANS VOTED HITLER!!!!
2024,9664,"<a href=""https://youtube.com/shorts/b4FZ_qiNBdg?si=8C-AgAt_sRm3eG6a"">https://youtube.com/shorts/b4FZ_qiNBdg?si=8C-AgAt_sRm3eG6a</a>"
2025,9705,Thank you
2026,9715,"<a href=""https://youtube.com/shorts/h7mFQdbpJ3Q?si=HwePoeiQhSsQzLvt"">https://youtube.com/shorts/h7mFQdbpJ3Q?si=HwePoeiQhSsQzLvt</a>"
2027,9744,"<a href=""https://www.youtube.com/watch?v=pJ9PKQbkJv8&amp;t=4m48s"">4:48</a> RIP Takeoff!"
2028,9753,Thank you John Oliver!
2029,9811,Amen
2030,9813,Well Said..
2031,9834,"FINALLY, SOMEONE WITH A LARGE PLATFORM IS SAYING THE TRUTH!!!"
2032,9874,🙏
2033,9929,Hooooo boy
2034,9961,FREE PALESTINE!!! Thank you John!
2035,9967,Ty
2036,9994,Bravo.
2037,9996,Great show.
2038,10001,Thank you.
2039,10016,Again!!! GOVERNMENT IS ALWAYS THE PROBLEM
2040,10032,"Thank you, John."
2041,10055,.....Yoshi....
2042,10165,Amen
2043,10197,Great video.
2044,10218,"<a href=""https://www.youtube.com/watch?v=JQ1BltDU4iM&amp;t=5s"">https://www.youtube.com/watch?v=JQ1BltDU4iM&amp;t=5s</a>"
2045,10225,Heartbreaking
2046,10252,"Thank you, John + team!"
2047,10253,Human
2048,10257,hey
2049,10305,"Thank you, John Oliver."
2050,10350,Amen
2051,10362,Thank you so much
2052,10366,Thank you!
2053,10369,John Oliver YOU ARE SCHOOL
2054,10372,Thank you
2055,10405,"<a href=""http://www.youtube.com/results?search_query=%23wcnsf"">#WCNSF</a>"
2056,10407,"<b>HAAAAAAAAAM, GIRL!</b>"
2057,10439,Thank you
2058,10550,thank you John.
2059,10558,BRAVO!!!
2060,10583,"<a href=""https://youtu.be/ZGqc4BsAf40?si=3cMkmd3mqOCIuVMk"">https://youtu.be/ZGqc4BsAf40?si=3cMkmd3mqOCIuVMk</a>"
2061,10607,thanks
2062,10652,Thank you John &amp; team
2063,10672,"<a href=""https://www.youtube.com/watch?v=YTwQh72XUZo"">https://www.youtube.com/watch?v=YTwQh72XUZo</a>"
2064,10677,Thank you!
2065,10741,Word!
2066,10756,PALESTINIAN LIVES ARE MORE IMPORTANT THAN ISRAELI FEELINGS
2067,10769,Fuck
2068,10803,John Oliver FTW.... Every single time...
2069,10885,ISRAEL IS AN ILLEGALLY OCCUPYING STATE<br>PALESTINE HAS THE LEGAL RIGHT TO ARM3D RESISTANCE
2070,10905,Clown.
2071,10906,"Thank you, John"
2072,10913,"Spot on John, like always.<br>Thank you!"
2073,11007,10+
2074,11032,THANK YOU FOR THIS!!!
2075,11055,"<a href=""https://youtu.be/tBHgH1a4t0g?si=CIcwgBdy_a07DjZF"">https://youtu.be/tBHgH1a4t0g?si=CIcwgBdy_a07DjZF</a>"
2076,11076,🙏🙏🙏🙏🙏
2077,11100,Good Show !!!!! Thanks
2078,11138,"<a href=""https://www.youtube.com/watch?v=pJ9PKQbkJv8&amp;t=12m23s"">12:23</a> &quot;Wrong&quot;"
2079,11151,Yes
2080,11187,Imagine
2081,11194,Boost.
2082,11238,Thank you John Oliver.
2083,11253,"Thank you, Mr. John Oliver."
2084,11262,History repeat again
2085,11275,Very educative
2086,11283,Thank you. 🙏
2087,11316,&quot;WOUNDED CHILD NO SURVIVING FAMILY&quot;
2088,11382,Thank you LWT team.
2089,11387,Thank you.
2090,11414,Mehhh
2091,11440,Trump 2024
2092,11455,Thanks John.
2093,11463,thank you
2094,11485,"<a href=""https://www.youtube.com/watch?v=B8YYmrgAeqw"">https://www.youtube.com/watch?v=B8YYmrgAeqw</a>"
2095,11548,"<a href=""http://www.youtube.com/results?search_query=%23bibiknew"">#BibiKnew</a>"
2096,11636,Im crying. Ty.
2097,11658,thanks John Oliver
2098,11660,thank you
2099,11679,"Hey now, Domino&#39;s is....fine"
2100,11738,10/10
2101,11747,Right on John!!!
2102,11783,Wow...
2103,11843,Thank you
2104,11901,"Thank you 1,000,000 times over!"
2105,11950,Thank you John Oliver
2106,12047,"<a href=""https://www.youtube.com/watch?v=pJ9PKQbkJv8&amp;t=29m29s"">29:29</a>"
2107,12063,OLIVER FOR PRESIDENT!!!
2108,12078,Thank you
2109,12086,love u
2110,12126,"<a href=""https://www.youtube.com/watch?v=pJ9PKQbkJv8&amp;t=7m53s"">7:53</a> ... <a href=""https://www.youtube.com/watch?v=pJ9PKQbkJv8&amp;t=10m52s"">10:52</a> ... <a href=""https://www.youtube.com/watch?v=pJ9PKQbkJv8&amp;t=19m45s"">19:45</a> ... <a href=""https://www.youtube.com/watch?v=pJ9PKQbkJv8&amp;t=20m58s"">20:58</a> ... <a href=""https://www.youtube.com/watch?v=pJ9PKQbkJv8&amp;t=22m04s"">22:04</a> ... <a href=""https://www.youtube.com/watch?v=pJ9PKQbkJv8&amp;t=23m26s"">23:26</a>"
2111,12167,Thank you John Oliver.
2112,12256,THANK YOU FOR THIS VIDEO
2113,12354,Respect.
2114,12389,"<a href=""http://www.youtube.com/results?search_query=%23kafirlivesmatter"">#KafirLivesMatter</a>"
2115,12427,🙏
2116,12432,much respect Oliver
2117,12450,Thanks John
2118,12479,Thank you John
2119,12520,"<a href=""https://www.youtube.com/shorts/Y4Zz1hN-_iI"">https://www.youtube.com/shorts/Y4Zz1hN-_iI</a>"
2120,12604,Fuck.
2121,12627,Powerful episode
2122,12668,JerUSAlem
2123,12683,Powerful.
2124,12802,Thanks Oliver
2125,12855,yes
2126,12991,Thank you John Oliver!
2127,13015,Thank you.
2128,13105,Thank you John.
2129,13143,Good man John Oliver.
2130,13209,"Thank you, John"
2131,13216,"<a href=""https://www.youtube.com/watch?v=DqzdnPjPhW0&amp;ab_channel=Triggernometry"">https://www.youtube.com/watch?v=DqzdnPjPhW0&amp;ab_channel=Triggernometry</a>"
2132,13233,Thank you.
2133,13240,yes
2134,13248,!!! EXACTLY !!!
2135,13279,I love John Oliver.
2136,13337,stupid show
2137,13366,Thankyou
2138,13470,Thanks
2139,13528,LONG LIVE ISRAEL!
2140,13537,Thank you.
2141,13538,Oh I&#39;m sorry did I SEE HOSTAGES IN WAR OH NO!<br>THATS A VIOLATION!<br>WAR CRIME: 1
2142,13545,"Bravo, Bravo John Oliver."
2143,13551,ISRAELI SANCTIONS OR WHY IS NOBODY BUYING NESTLE COCA COLA ANYMORE IN BERLIN
2144,13679,@britanybroski
2145,13686,F TMZ
2146,13738,Thank you
2147,13899,Thank you.
2148,13970,Hooo boy HOOOO BOY
2149,14181,thank you
2150,14192,Interesting.
2151,14226,"<a href=""https://www.youtube.com/watch?v=pJ9PKQbkJv8&amp;t=28m20s"">28:20</a> HAHAHAHAHAHAHAHAHA!"
2152,14227,Thank you.
2153,14258,Thanks John Oliver
2154,14301,FROM THE RIVER TO THE SEA.
2155,14316,Good video
2156,14342,Boost
2157,14364,HOOPANDNESTLE
2158,14366,Thank you!
2159,14414,Thank you.
2160,14437,Perfect analysis
2161,14493,.
2162,14540,"Thank you, John Oliver."
2163,14585,Thank you
2164,14640,you mean THE PALESTINIAN GENOCIDE?
2165,14655,ISRAEL FOR THE WIN!!!
2166,14657,I love you John!
2167,14684,FREE FREE PALESTINE FROM HAMAS AND FATAH
2168,14699,One sided
2169,14732,"<a href=""https://www.youtube.com/watch?v=pJ9PKQbkJv8&amp;t=31m17s"">31:17</a><br><br>That"
2170,14742,good shit John
2171,14781,"Best, video, ever"
2172,14839,Lol funny😅
2173,14882,PAL SHOULD LEAVE!
2174,14919,"<a href=""https://www.youtube.com/watch?v=pJ9PKQbkJv8&amp;t=27m35s"">27:35</a> lol"
2175,14961,thank you
2176,14983,"<a href=""https://www.youtube.com/watch?v=r7GAg8sWDpI"">https://www.youtube.com/watch?v=r7GAg8sWDpI</a>"
2177,15042,FREE PALESTINE
2178,15047,John aren&#39;t you School?
2179,15134,Thank You John.
2180,15219,Thank you.
2181,15246,"Thank you, John."
2182,15270,wow
2183,15303,HamAss
2184,15310,Thank you
2185,15340,Thank you!
2186,15352,thank you!!
2187,15354,Thank you!
2188,15450,Fck YouTubes comment section.
2189,15454,Fck YouTubes comment section.
2190,15472,Oh boy. Here we go
2191,15517,Thank you
2192,15540,I like Domino&#39;s 😃
2193,15803,Thanks John.
2194,15817,"Thank you, John."
2195,15818,Oh boy
2196,15841,WCNSF
2197,15866,Great take.
2198,15889,Thank you John
2199,15913,So sad
2200,15917,great show
2201,15971,.
2202,16025,"Thank you, John."
2203,16161,Thanks John
2204,16167,WCNSF - I&#39;m crushed.
2205,16217,Thank you!
2206,16241,"<a href=""https://www.youtube.com/watch?v=pJ9PKQbkJv8&amp;t=27m53s"">27:53</a> wow"
2207,16244,Thank you John for your objectivity.
2208,16252,Bravo
2209,16273,Oh shit Johnny
2210,16339,"OH BOY, HERE WE GO."
2211,16342,"<a href=""https://www.youtube.com/watch?v=pJ9PKQbkJv8&amp;t=29m30s"">29:30</a>  <br><a href=""https://www.youtube.com/watch?v=pJ9PKQbkJv8&amp;t=30m27s"">30:27</a>"
2212,16376,yes
2213,16406,Thanks John. Thank you.
2214,16503,like tepid water
2215,16523,poo
2216,16565,boooooo! boooooo! MAGA
2217,16595,I love you
2218,16620,First
2219,16644,Yes.
2220,16658,First comment!!!!!!
2221,16687,"Good Morning, John!"
2222,16688,WHY DID IT TAKE YOU THIS LONG TO RELEASE THIS EPISODE!!!!
2223,16689,"Oh sweet, 48 seconds. Go British man!"
2224,16693,FIRTS ONE!
2225,16697,First
2226,16703,oh no...
2227,16709,1st
2228,16710,Hi
2229,16713,First!
2230,16714,First?
2231,16715,Early
2232,16717,Ayo.......
2233,16718,First
2234,16721,WOOOOHOOOO :D
2235,16725,welcome welcome welcome!
