Index,Comments
12520,"<a href=""https://www.youtube.com/shorts/Y4Zz1hN-_iI"">https://www.youtube.com/shorts/Y4Zz1hN-_iI</a>"
12604,Fuck.
12627,Powerful episode
12668,JerUSAlem
12683,Powerful.
12802,Thanks Oliver
12855,yes
12991,Thank you John Oliver!
13015,Thank you.
13105,Thank you John.
13143,Good man John Oliver.
13209,"Thank you, John"
13216,"<a href=""https://www.youtube.com/watch?v=DqzdnPjPhW0&amp;ab_channel=Triggernometry"">https://www.youtube.com/watch?v=DqzdnPjPhW0&amp;ab_channel=Triggernometry</a>"
13233,Thank you.
13240,yes
13248,!!! EXACTLY !!!
13279,I love John Oliver.
13337,stupid show
13366,Thankyou
13470,Thanks
13528,LONG LIVE ISRAEL!
13537,Thank you.
13538,Oh I&#39;m sorry did I SEE HOSTAGES IN WAR OH NO!<br>THATS A VIOLATION!<br>WAR CRIME: 1
13545,"Bravo, Bravo John Oliver."
13551,ISRAELI SANCTIONS OR WHY IS NOBODY BUYING NESTLE COCA COLA ANYMORE IN BERLIN
13679,@britanybroski
13686,F TMZ
13738,Thank you
13899,Thank you.
13970,Hooo boy HOOOO BOY
14181,thank you
14192,Interesting.
14226,"<a href=""https://www.youtube.com/watch?v=pJ9PKQbkJv8&amp;t=28m20s"">28:20</a> HAHAHAHAHAHAHAHAHA!"
14227,Thank you.
14258,Thanks John Oliver
14301,FROM THE RIVER TO THE SEA.
14316,Good video
14342,Boost
14364,HOOPANDNESTLE
14366,Thank you!
14414,Thank you.
14437,Perfect analysis
14493,.
14540,"Thank you, John Oliver."
14585,Thank you
14640,you mean THE PALESTINIAN GENOCIDE?
14655,ISRAEL FOR THE WIN!!!
14657,I love you John!
14684,FREE FREE PALESTINE FROM HAMAS AND FATAH
14699,One sided
14732,"<a href=""https://www.youtube.com/watch?v=pJ9PKQbkJv8&amp;t=31m17s"">31:17</a><br><br>That"
14742,good shit John
14781,"Best, video, ever"
14839,Lol funny😅
14882,PAL SHOULD LEAVE!
14919,"<a href=""https://www.youtube.com/watch?v=pJ9PKQbkJv8&amp;t=27m35s"">27:35</a> lol"
14961,thank you
14983,"<a href=""https://www.youtube.com/watch?v=r7GAg8sWDpI"">https://www.youtube.com/watch?v=r7GAg8sWDpI</a>"
15042,FREE PALESTINE
15047,John aren&#39;t you School?
15134,Thank You John.
15219,Thank you.
15246,"Thank you, John."
15270,wow
15303,HamAss
15310,Thank you
15340,Thank you!
15352,thank you!!
15354,Thank you!
15450,Fck YouTubes comment section.
15454,Fck YouTubes comment section.
15472,Oh boy. Here we go
15517,Thank you
15540,I like Domino&#39;s 😃
15803,Thanks John.
15817,"Thank you, John."
15818,Oh boy
15841,WCNSF
15866,Great take.
15889,Thank you John
15913,So sad
15917,great show
15971,.
16025,"Thank you, John."
16161,Thanks John
16167,WCNSF - I&#39;m crushed.
16217,Thank you!
16241,"<a href=""https://www.youtube.com/watch?v=pJ9PKQbkJv8&amp;t=27m53s"">27:53</a> wow"
16244,Thank you John for your objectivity.
16252,Bravo
16273,Oh shit Johnny
16339,"OH BOY, HERE WE GO."
16342,"<a href=""https://www.youtube.com/watch?v=pJ9PKQbkJv8&amp;t=29m30s"">29:30</a>  <br><a href=""https://www.youtube.com/watch?v=pJ9PKQbkJv8&amp;t=30m27s"">30:27</a>"
16376,yes
16406,Thanks John. Thank you.
16503,like tepid water
16523,poo
16565,boooooo! boooooo! MAGA
16595,I love you
16620,First
16644,Yes.
16658,First comment!!!!!!
16687,"Good Morning, John!"
16688,WHY DID IT TAKE YOU THIS LONG TO RELEASE THIS EPISODE!!!!
16689,"Oh sweet, 48 seconds. Go British man!"
16693,FIRTS ONE!
16697,First
16703,oh no...
16709,1st
16710,Hi
16713,First!
16714,First?
16715,Early
16717,Ayo.......
16718,First
16721,WOOOOHOOOO :D
16725,welcome welcome welcome!
