Index,Index1,Comments
19204,5245,Wow
19205,5261,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=7m06s"">7:06</a> <b>*NANI?*</b>"
19206,5270,Whoa!
19207,5271,F
19208,5274,so... WHAT DID HE ACTUALLY EAT
19209,5283,I WISH I WAS ON THAT AIRPLANE
19210,5306,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=2m56s"">2:56</a> lol"
19211,5344,IN A SHOWER
19212,5345,WAIT WHY DO YOU HAV YOUR WATCH AND GLASSES
19213,5353,Cool eh
19214,5361,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=2m55s"">2:55</a> 😂😂😂"
19215,5363,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=2m55s"">2:55</a><br><b>Privacy : 100</b>"
19216,5365,T
19217,5377,... SICK! ...
19218,5396,.
19219,5402,"Lol <a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=2m55s"">2:55</a>"
19220,5418,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=2m56s"">2:56</a>"
19221,5422,July 2019?
19222,5433,SCEEEEMOOOOO
19223,5446,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=2m55s"">2:55</a> 😂😂"
19224,5463,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=2m55s"">2:55</a> WTF"
19225,5464,Wish my mom made my bed
19226,5480,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=2m55s"">2:55</a> WTF? Hahaha"
19227,5483,Wow
19228,5495,bucuo
19229,5506,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=6m07s"">6:07</a> you you you"
19230,5525,Casey: did you shower?<br>Random Person: <b>excuse me?</b>
19231,5567,realize a new video :(
19232,5569,Hi
19233,5571,CORINNA COPF
19234,5599,<b>Classy</b> I see Casey
19235,5632,yee
19236,5645,July 2019?
19237,5661,Holo
19238,5671,Kid
19239,5689,Hi
19240,5692,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=2m56s"">2:56</a> complete privacy"
19241,5706,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=3m44s"">3:44</a> 😂😂"
19242,5707,2019
19243,5708,YOU SLEPT WHIT SUNGLASSES ON??!!
19244,5717,oH mY
19245,5731,21k wtf
19246,5734,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=3m33s"">3:33</a> DEEEP BREATHH"
19247,5743,Well BTW
19248,5757,2019?
19249,5770,Did you just sleep WITH UR GLASSES ON???!?!??
19250,5780,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=2m56s"">2:56</a> she’s stalking"
19251,5789,Hi
19252,5800,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=2m53s"">2:53</a>"
19253,5811,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=2m55s"">2:55</a>"
19254,5822,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=2m56s"">2:56</a> Look closely xD"
19255,5824,Is fun
19256,5835,Worlds biggest chin<br><br><br>Worlds luckiest man
19257,5854,Once you you you you you you
19258,5858,(N)
19259,5875,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=2m56s"">2:56</a>"
19260,5880,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=6m04s"">6:04</a> you you you you you you 😂"
19261,5887,Nice mouth
19262,5902,2019?
19263,5918,Lucky
19264,5922,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=2m55s"">2:55</a> 😂😂"
19265,5932,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=2m26s"">2:26</a><br><br>ToTaL prIviCy"
19266,5984,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=2m55s"">2:55</a> OH SHIT WASSUP"
19267,5988,CAVIAR ON AN AIRPLANE lol
19268,5993,Cool
19269,5996,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=2m55s"">2:55</a>"
19270,5998,21
19271,6003,21k<br><br>LOWEST PRICE
19272,6010,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=2m56s"">2:56</a> SHES STAKING"
19273,6018,Fakers
19274,6036,"<b><a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=2m56s"">2:56</a></b> <b>NANNI!!!</b>"
19275,6062,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=2m55s"">2:55</a> 😂😂😂😂😂😂"
19276,6064,Rip bloopers
19277,6073,"Nice Video, Bro!"
19278,6093,"Watch <a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=2m55s"">2:55</a> 😂😂"
19279,6096,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=2m54s"">2:54</a>???"
19280,6099,Nice
19281,6139,"<b>SPEND $21,000 ON 21 HOURS CHALLENGE!</b>"
19282,6162,You you you you you you....
19283,6167,"WTF <a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=2m55s"">2:55</a>"
19284,6207,"Lol <a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=2m56s"">2:56</a>"
19285,6213,LIKE
19286,6222,Meanwhile in Economy...
19287,6230,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=2m56s"">2:56</a> &quot;total privacy&quot; xD"
19288,6234,YOU WOULDN&#39;T BELIEVE UNLESS IT&#39;S BEEN RECORDED!!!!
19289,6253,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=2m54s"">2:54</a> lol"
19290,6263,Vagina
19291,6276,Go faster already
19292,6288,<b>&quot;...SALTY.&quot;</b>
19293,6339,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=2m56s"">2:56</a> wtf moment"
19294,6353,woah
19295,6367,Pls remove your glasses
19296,6425,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=2m56s"">2:56</a>"
19297,6462,A380
19298,6470,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=2m55s"">2:55</a>"
19299,6488,anyone in 2019
19300,6489,Hi : )
19301,6503,2019???
19302,6513,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=7m24s"">7:24</a> 0.5 speed xd"
19303,6524,😂😂😂
19304,6525,U absolute tossed
19305,6526,"Total privacy <a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=2m54s"">2:54</a>"
19306,6528,Hi
19307,6537,Cool experience
19308,6538,nice
19309,6539,Wishlist
19310,6562,Standard
19311,6566,loser.
19312,6605,FUCKING 20 THOUSAND
19313,6617,he’s relatable
19314,6623,Why did I keep coming back?
19315,6644,omgp
19316,6653,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=2m56s"">2:56</a>"
19317,6677,Ape
19318,6719,&quot;salty&quot;
19319,6734,Nice a380
19320,6752,"$21,000/- Only"
19321,6760,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=02m56s"">02:56</a> top left"
19322,6782,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=02m55s"">02:55</a>"
19323,6789,SALTY!!!!
19324,6798,SHUT UP
19325,6808,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=2m56s"">2:56</a> Oh shit"
19326,6816,I wish I had fuck you money lol
19327,6822,64M views wtf
19328,6823,"deep breath xd <a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=3m30s"">3:30</a>"
19329,6827,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=2m53s"">2:53</a>. Yup. Total privacy! Lol"
19330,6841,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=2m56s"">2:56</a> top left corner"
19331,6842,Nice
19332,6844,A guy look at you
19333,6863,Love your videos
19334,6892,very comfortable<br><br><br><br><br><br><br>i&#39;m subscribing
19335,6894,2019?
19336,6912,Fancy meals
19337,6932,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=2m56s"">2:56</a> loll!"
19338,6939,On Emirates
19339,6949,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=2m56s"">2:56</a><br><b>complete privacy</b>"
19340,6955,hi
19341,6957,&quot;DID YOU SHOWER&quot; lol
19342,6967,😂😂😂
19343,7005,Sh*t THATS ALOT OF MONEY
19344,7032,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=2m56s"">2:56</a><br>😂😂"
19345,7033,why did you sleep???
19346,7049,&quot;Total privacy&quot; (finds lotion)
19347,7058,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=7m53s"">7:53</a>"
19348,7070,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=7m49s"">7:49</a> LOL"
19349,7071,:D BEAUTIFUL
19350,7078,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=1m21s"">1:21</a> okay same"
19351,7080,WTF THAT WATER PRESSURE LOOKS AMAZING
19352,7094,Lucky
19353,7096,real life gta 5 wft
19354,7106,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=2m57s"">2:57</a>"
19355,7108,Im win?
19356,7119,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=2m55s"">2:55</a>"
19357,7142,HERE COME DAT BOI
19358,7151,2019 ? <b>Anyone</b> ?
19359,7173,"Minute <a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=2m57s"">2:57</a> 😂"
19360,7182,Happy birthday
19361,7219,WTH A SHOWER IN A AIRAPLANE. WTF
19362,7230,"63,000,000 views"
19363,7237,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=3m27s"">3:27</a>"
19364,7239,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=2m56s"">2:56</a> 😂😂😂"
19365,7254,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=2m56s"">2:56</a>"
19366,7257,a flippin shower
19367,7265,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=2m55s"">2:55</a>"
19368,7276,Woah
19369,7282,WoW
19370,7289,Sucks
19371,7303,*Nice.<br>.!*<br>Weirdo.
19372,7312,true
19373,7318,YOU WEAR GOOGLES WHILE BATHING??😝😝
19374,7326,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=2m56s"">2:56</a>.  LOL ‘PRIVICY’"
19375,7340,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=0m20s"">0:20</a> music?"
19376,7347,But I&#39;m poor
19377,7380,VeRy NiCe
19378,7386,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=2m55s"">2:55</a> 😂"
19379,7391,"Casey,just superb."
19380,7397,hi
19381,7404,man bro
19382,7406,thank you
19383,7407,good boy
19384,7408,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=2m55s"">2:55</a>"
19385,7417,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=2m56s"">2:56</a> 😂😂😂😂😂😂"
19386,7438,Take your glasses
19387,7444,Flex
19388,7457,<b>WOW</b>
19389,7476,Nice pic
19390,7487,no
19391,7491,2.56 hahaha
19392,7496,4000??
19393,7507,2<br>O<br>2<br>O
19394,7510,NO
19395,7511,2 0 1 9?!
19396,7517,2019???
19397,7519,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=2m56s"">2:56</a>"
19398,7529,I take two
19399,7540,Wow
19400,7541,vampire
19401,7566,wow
19402,7567,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=2m56s"">2:56</a>"
19403,7577,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=2m55s"">2:55</a> <b>dA hEck laDy</b>"
19404,7593,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=5m07s"">5:07</a> Best Part"
19405,7603,2019 ???
19406,7606,On 7 . 53 minute
19407,7614,WOW. . .
19408,7625,Hi
19409,7626,That’s smart
19410,7641,Same
19411,7645,Qksos
19412,7653,3: you&#39;re flying...
19413,7666,Me hunt mammoth
19414,7669,KPOP!!!
19415,7670,Good vid
19416,7684,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=8m00s"">8:00</a>"
19417,7688,cool!!!!!!!!!!!!!!!!!!!!!
19418,7692,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=2m52s"">2:52</a> XD"
19419,7705,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=5m05s"">5:05</a> MAN YOU FORGOT TO TAKE YOUR GLASSES OFF...."
19420,7715,2<br>  0 <br>    1<br>      9 <br>        Anyone?
19421,7724,An Airbus A380?
19422,7732,62.186.836 views? OMG!
19423,7759,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=2m56s"">2:56</a> XD"
19424,7792,2019😂
19425,7793,“Lowest price”
19426,7795,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=2m56s"">2:56</a> LMAO"
19427,7796,Bvlgari
19428,7806,SALTY
19429,7811,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=2m54s"">2:54</a> 😂"
19430,7822,You you you<br>you you you<br>you you you<br>you you you<br>you you you<br>you you you<br>you you you<br>you you you <br>you you you<br>you you you<br>you you you<br>you you you <br>you you you<br>you you you<br>you you you<br>you you you<br>you you you<br>you you you You you you<br>you you you<br>you you you<br>you you you<br>you you you<br>you you you<br>you you you<br>you you you <br>you you you<br>you you you<br>you you you<br>you you you <br>you you you<br>you you you<br>you you you<br>you you you<br>you you you<br>you you you You you you<br>you you you<br>you you you<br>you you you<br>you you you<br>you you you<br>you you you<br>you you you <br>you you you<br>you you you<br>you you you<br>you you you <br>you you you<br>you you you<br>you you you<br>you you you<br>you you you<br>you you you You you you<br>you you you<br>you you you<br>you you you<br>you you you<br>you you you<br>you you you<br>you you you <br>you you you<br>you you you<br>you you you<br>you you you <br>you you you<br>you you you<br>you you you<br>you you you<br>you you you<br>you you you You you you<br>you you you<br>you you you<br>you you you<br>you you you<br>you you you<br>you you you<br>you you you <br>you you you<br>you you you<br>you you you<br>you you you <br>you you you<br>you you you<br>you you you<br>you you you<br>you you you<br>you you you You you you<br>you you you<br>you you you<br>you you you<br>you you you<br>you you you<br>you you you<br>you you you <br>you you you<br>you you you<br>you you you<br>you you you <br>you you you<br>you you you<br>you you you<br>you you you<br>you you you<br>you you you You you you<br>you you you<br>you you you<br>you you you<br>you you you<br>you you you<br>you you you<br>you you you <br>you you you<br>you you you<br>you you you<br>you you you <br>you you you<br>you you you<br>you you you<br>you you you<br>you you you<br>you you you You you you<br>you you you<br>you you you<br>you you you<br>you you you<br>you you you<br>you you you<br>you you you <br>you you you<br>you you you<br>you you you<br>you you you <br>you you you<br>you you you<br>you you you<br>you you you<br>you you you<br>you you you You you you<br>you you you<br>you you you<br>you you you<br>you you you<br>you you you<br>you you you<br>you you you <br>you you you<br>you you you<br>you you you<br>you you you <br>you you you<br>you you you<br>you you you<br>you you you<br>you you you<br>you you you You you you<br>you you you<br>you you you<br>you you you<br>you you you<br>you you you<br>you you you<br>you you you <br>you you you<br>you you you<br>you you you<br>you you you <br>you you you<br>you you you<br>you you you<br>you you you<br>you you you<br>you you you
19431,7828,KPOP!
19432,7832,Good video
19433,7834,cct
19434,7840,I like Emirates
19435,7859,😔😔😔
19436,7865,"Song in <a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=1m40s"">1:40</a>?"
19437,7880,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=2m56s"">2:56</a> top left corner."
19438,7881,TAKE OFF THE GOD DAMN GLASSES
19439,7884,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=2m56s"">2:56</a> lol"
19440,7888,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=2m56s"">2:56</a>"
19441,7897,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=2m56s"">2:56</a> lol"
19442,7899,2019?
19443,7900,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=2m57s"">2:57</a>"
19444,7918,fkin chill
19445,7919,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=4m46s"">4:46</a>"
19446,7923,Hi. M
19447,7927,I LoveEmirates
19448,7929,2<br>20<br>201<br>2019<br>201<br>20<br>2
19449,7947,2019?
19450,7954,IT seems money can buy you happiness
19451,7959,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=7m29s"">7:29</a> covered private part"
19452,7971,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=2m55s"">2:55</a> <br>Lol😂😂😂"
19453,7974,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=2m56s"">2:56</a> lol"
19454,7991,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=2m55s"">2:55</a> OMEGALUL"
19455,7998,A380-800
19456,8006,<b>2 0 1 9</b>
19457,8023,i subscribed
19458,8031,flex X100000
19459,8042,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=3m35s"">3:35</a>"
19460,8046,Hey
19461,8049,Is it cold
19462,8054,HI
19463,8058,:0000000000) dammnnnnnn
19464,8062,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=2m56s"">2:56</a>"
19465,8072,2020 Anyone?
19466,8085,OMG SO JEALOUS
19467,8097,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=2m56s"">2:56</a> AHHAHA"
19468,8104,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=2m55s"">2:55</a> look up left"
19469,8124,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=7m45s"">7:45</a>"
19470,8133,K-Pop
19471,8167,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=2m55s"">2:55</a>"
19472,8171,Once YOU YOU YOU YOU YOU
19473,8173,2019???
19474,8181,😂😂😂😂😂
19475,8183,Idiot
19476,8184,"Lowest price @21,000$ only"
19477,8188,ha
19478,8202,2<br> O<br>  1<br>   9<br>Anyone?
19479,8222,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=3m42s"">3:42</a> SALTYYYYYYYYY"
19480,8223,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=3m26s"">3:26</a> Is A Lol"
19481,8225,Epic
19482,8236,2<br>   0<br>       1<br>           9??<br><b>ANYONE?</b>
19483,8243,Lol Casey!
19484,8244,2019???
19485,8250,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=2m56s"">2:56</a> for your &quot;Total privacy&quot;"
19486,8262,Casey IS BY FAR THE COOLEST PERSON ON EARTH LITERALLY
19487,8272,"Stop at <a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=00m56s"">00:56</a>"
19488,8273,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=7m07s"">7:07</a>"
19489,8294,2.56 Lmao
19490,8295,Tesla Referral Program <br>brian67655
19491,8297,Visit Sri lanka
19492,8313,Lol okay
19493,8326,2019?
19494,8328,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=2m55s"">2:55</a> PEEKABOO"
19495,8338,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=5m54s"">5:54</a>"
19496,8355,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=2m55s"">2:55</a> I&#39;m dying 😂😂"
19497,8369,Emirates  380
19498,8371,!WARNING! Nude contained
19499,8380,I NEED TO LIVE IN THERE
19500,8381,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=2m54s"">2:54</a> <b>complete privacy</b>"
19501,8387,2019?
19502,8388,2019????
19503,8392,"Total privacy<br><br><br><br><br><br><a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=2m56s"">2:56</a>"
19504,8394,ENES BATURDAN GELENLER +1
19505,8429,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=3m43s"">3:43</a> “SALTY”"
19506,8465,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=2m56s"">2:56</a><br><br><br><br><br><br><br>Privacy???!!!"
19507,8466,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=3m16s"">3:16</a>"
19508,8482,wow
19509,8493,Me two
19510,8507,F L E X
19511,8520,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=2m54s"">2:54</a> hi"
19512,8529,Your Watch
19513,8537,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=2m55s"">2:55</a>"
19514,8545,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=2m56s"">2:56</a> wtf"
19515,8547,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=6m06s"">6:06</a> you you you you"
19516,8559,2019?
19517,8574,BRwow
19518,8592,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=2m56s"">2:56</a> lmfao"
19519,8594,LOL  AHAHAHAH  THIS GUY😂😂😂😂
19520,8595,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=1m30s"">1:30</a> happy Casey"
19521,8613,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=2m56s"">2:56</a> lolol"
19522,8615,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=0m05s"">0:05</a> HEY LOGAN !"
19523,8635,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=2m55s"">2:55</a> xddd"
19524,8642,2019 ?
19525,8677,"Lol <a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=2m57s"">2:57</a> or <a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=2m56s"">2:56</a>"
19526,8686,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=2m56s"">2:56</a> Casey got photobombed!"
19527,8687,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=2m56s"">2:56</a> 😂😂😂"
19528,8688,Ok
19529,8698,I WANNA LIVE IN THAT SEAT
19530,8716,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=2m54s"">2:54</a> Lol spy"
19531,8720,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=2m56s"">2:56</a> 😂"
19532,8724,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=2m53s"">2:53</a> 😂😂😂"
19533,8725,462000
19534,8737,Oooo my neeple
19535,8739,Lol!!!!
19536,8740,Mahoo.mahoo.very good vdo.
19537,8746,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=1m24s"">1:24</a> “total privacy”<br><a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=2m56s"">2:56</a>...."
19538,8760,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=2m56s"">2:56</a><br>Not 100% privacy"
19539,8778,Oh I wish
19540,8784,<b>KPOP</b>
19541,8786,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=2m56s"">2:56</a>"
19542,8788,"43,000 feet !!!!!!!!!!!!!!!!!!!!!!!"
19543,8789,ONE STEP BEYOND
19544,8791,Mal
19545,8793,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=2m56s"">2:56</a>"
19546,8798,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=2m56s"">2:56</a>"
19547,8806,douche
19548,8814,Sick!
19549,8817,Hey lucky
19550,8826,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=2m26s"">2:26</a>"
19551,8828,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=3m45s"">3:45</a> vettel?"
19552,8842,7 02 wtf
19553,8846,RIP Casey
19554,8852,Cool 😇
19555,8858,K-pop!!
19556,8866,Feo
19557,8868,ASMR eating
19558,8876,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=2m56s"">2:56</a> lol"
19559,8887,KPOP!!
19560,8900,Crack?
19561,8913,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=2m56s"">2:56</a> XD lady :3"
19562,8917,KPOP!
19563,8926,???????
19564,8933,wtf
19565,8942,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=3m30s"">3:30</a>"
19566,8944,K POP!!!!!!
19567,8960,Leoking3031
19568,8974,&quot;&quot;&quot;&quot;&quot;lowest price&quot;&quot;&quot;&quot;&quot;&quot; ...21k
19569,8981,K pop
19570,8982,Lol lol lol lol lol lol
19571,8983,Jamp owt
19572,8989,59m views
19573,8995,<b>lowest</b> <b>price</b><br><br><br><br><br><br><br>wtf
19574,9006,W
19575,9010,:D
19576,9012,DID I SEE STAIRS?
19577,9038,4.25
19578,9039,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=2m46s"">2:46</a> &#39;total privacy😂&#39;"
19579,9047,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=9m05s"">9:05</a> did you shower?"
19580,9054,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=2m53s"">2:53</a> lol look behind you"
19581,9080,cool...!!!
19582,9081,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=2m55s"">2:55</a>"
19583,9082,KPOP
19584,9093,C
19585,9095,2018?
19586,9100,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=2m56s"">2:56</a> lol"
19587,9101,Hi!
19588,9103,hello
19589,9111,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=2m56s"">2:56</a>"
19590,9114,Lucky
19591,9116,ENES BATURDAN GELENLER +1
19592,9122,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=2m56s"">2:56</a>"
19593,9150,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=2m56s"">2:56</a>"
19594,9160,K POP!
19595,9163,KPOP!!!
19596,9175,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=2m55s"">2:55</a>"
19597,9177,But singlases
19598,9182,Emmm
19599,9188,like your vids
19600,9199,AWESOME!
19601,9202,Not heads
19602,9205,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=2m55s"">2:55</a> privacy?????"
19603,9207,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=2m22s"">2:22</a> you broke it"
19604,9209,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=3m27s"">3:27</a> NOOO NOT NEMO"
19605,9224,Cocaine men
19606,9228,WITH THAT MONEY YOU SHOULDA FIXED YOUR DAM TEETH FUCKBOY
19607,9249,Cool
19608,9253,GOD DAMN IT&#39;S GONNA BE FUN
19609,9267,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=2m56s"">2:56</a> 😐😐😐"
19610,9287,All time greatest review.
19611,9316,"<a href=""https://www.youtube.com/watch?v=84WIaK3bl_s&amp;t=2m54s"">2:54</a>"
19612,9318,N
19613,9319,Lac
