Index,Index1,Comments
2427,682,ITS IN RAIN NOT IN THE RAIN OMG 
2428,690,"POWERFUL JOE ROGAN !!
"
2429,700,"a tad creeepy 
"
2430,704,Numba 5
2431,721,.RAR
2432,731,bawhahahahahahahahah
2433,740,LOL
2434,745,unf&lt;3
2435,767,lol
2436,770,"i like  it.
"
2437,782,LOL
2438,787,LOLZZZZ SAMEEE
2439,790,wat
2440,818,"WTF?
"
2441,820,LOL
2442,825,DayJobOrchestra
2443,839,spain...
2444,841,SNL...magnificus!
2445,848,Splendiferous
2446,849,snl
2447,851,Saturday Night Live
2448,866,DAFUQ?
2449,870,JOE ROGAN ARMY REPRESENT
2450,883,HAHAHAHAHAHAHAHAHAHAHA
2451,884,BAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHA
2452,887,wat
2453,905,Wow
2454,913,You&#39;re my hero
2455,914,Rogan!
2456,915,wtf...
2457,918,I like nat&#39;s version better
2458,920,Nat
2459,932,Shut up
2460,935,"Tool
"
2461,941,LOL yes! 
2462,944,Wtf
2463,947,??????????!
2464,950,LOL WTF
2465,967,AND YOU ARE SOOOOOOO IRRESISTIBLE!!!!
2466,971,France 3 3 3
2467,975,I love it!!
2468,980,"WTF!!
"
2469,981,same here
2470,984,wat
2471,985,WTF!
2472,986,"-,-"
2473,1005,he&#39;s THAT GOOD! :)
2474,1006,We need Chuck Norris. 
2475,1035,RIP TYLER DURDEN
2476,1065,To Nat!!!!
2477,1077,:-)
2478,1098,@TheJrlocc
2479,1099,D.
2480,1109,&lt;3 
2481,1112,lol
2482,1119,Both
2483,1122,o........kay
2484,1130,"I just love him!!!!!!
"
2485,1133,LOL THIS IS SO STUPID
2486,1168,nice
2487,1171,"Hahahahahahahahahahahahaaaaaaaaaaa
"
2488,1174,what?
2489,1177,Wtf ??!
2490,1185,"noo way, me too!!!"
2491,1189,hermoso
2492,1207,lol
2493,1218,"Ummm, eharmony?"
2494,1223,what?
2495,1225,asshole .l.
2496,1227,PLAYBACK TIME ANYONE??
2497,1238,i like grapes
2498,1247,LOOOOOOOOOOOOOOOOL
2499,1255,"thor
"
2500,1265,horrible
2501,1275,HUH?
2502,1280,wtf
2503,1288,Douche....
2504,1292,I Love You Brad!!
2505,1293,relax
2506,1298,Hahahaha! so true.
2507,1300,wtf?
2508,1301,0:16-0:20 TYLER DURDEN-forever!!!!!!
2509,1307,Jeff Bridges.
2510,1319,PERFECT AS ALWAYS! SEXXY AS EVER!
2511,1344,Go Brad!!!
2512,1357,"CUT YOUR HAIR... BAD, LIKE WOMEN"
2513,1358,That&#39;s it?
2514,1363,LOL.
2515,1366,Wut
2516,1382,"complete bore!
"
2517,1384,"&lt;3
"
2518,1405,nonsensical rambling.  inevitable.  
2519,1412,HAHAHHAHAHAHHAHAHHAHAHAHAHAHAHA
2520,1420,Don&#39;t mention it Brad.
2521,1423,NICOLE KIDMAN!!
2522,1424,THE FIRST RULE OF FIGHT CLUB IS..
2523,1452,HA! GAAAEEEEEEHHHH
2524,1454,DEEP!
2525,1459,WTH!!!! LOL!!!!
2526,1460,inevitable
2527,1461,LITERAL.. ME MOJE
2528,1462,"GUAPISISISIISISISISISISIISIMO!!!!!!!!!!!!!
"
2529,1464,&gt;.&lt;
2530,1467,Same here!
2531,1478,I LOVE YOU.... 
2532,1479,BRAD IS NUMBER ONE IN MY MIND
2533,1496,"CUT YOUR HAIR, LIKE WOMEN... I HOPE YPU READ THIS LINE"
2534,1505,Sexy !
2535,1515,chill
2536,1519,EXACTLY. 
2537,1520,Captivating. 
2538,1523,EARL PITTS!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
2539,1530,Awful
2540,1542,"LOL POOR BRAD , STUPID CHANEL MADE THIS AD "
2541,1555,LAUGHING SO HARD
2542,1558,Contrived!
2543,1568,"good 
 play"
2544,1571,excuse me?
2545,1577,WHAT ! ? ! ?
2546,1597,Well.... He&#39;s sexy :)
2547,1620,"HA1....hahahaha
"
2548,1628,so gay. 
2549,1631,wtf
2550,1635,:|
2551,1644,SNL...
2552,1645,lol
2553,1658,ewww...sigh...
2554,1668,"SOOOO BAD
"
2555,1678,I like it
2556,1700,W33D 4 LYFE
2557,1709,Ahahaha!
2558,1710,Wtf
2559,1715,yes
2560,1729,"Stupid
"
2561,1758,Confused....
2562,1760,wtf
2563,1767,...what?
2564,1791,HOT
2565,1796,LOOOOOL
2566,1833,WOW
2567,1836,Terrible.
2568,1849,PATROCLUS!!! WHERE&#39;S PATROCLUS!!?
2569,1853,Ha! GAAYYY
2570,1854,i love it... BRAD AND CHANEL...
2571,1862,"ridiculouS I meant.  argh!
"
2572,1867,Nice One 
2573,1875,don&#39;t ask
2574,1880,HAHAHAHAHAHAHA
2575,1883,WHAT&#39;S IN THE BOX?!?
2576,1894,SNL!!!!
2577,1897,Inevitable
2578,1898,"Wh-A-T?
"
2579,1905,THIS. IS. COMEDY. 
2580,1913,Thor
2581,1920,Superb
2582,1923,Louis! &lt;3 &lt;3
2583,1924,"dumbest ad ever
"
2584,1925,daFuQ o_O
2585,1931,Snl lol
2586,1942,==
2587,1943,It&#39;s &#39;too stupid.&#39;
2588,1945,I loled
2589,1946,SUCH AN EPIC COMMERCIAL FOR PERFUMEEE
2590,1953,dumb
2591,1966,"I love it. hahaha
"
2592,1971,SPLENDIFIROUS
2593,1984,"Whaaa?
"
2594,1987,Louis.
2595,1997,"LOOK AT THIS CELEBRITY&#39;S FACE!!! 

BUY OUR UNNECESSARY SHIT."
2596,2005,perfect.
2597,2006,classic? 
2598,2008,come on...
2599,2012,SNL version FTW
2600,2025,EXACTLY!!
2601,2027,SNL!!!
2602,2037,WAT
2603,2065,amen 
2604,2068,I just came 
2605,2079,THIS VIDEO IS FOR LAUGHING?
2606,2092,he&#39;s right
2607,2102,"JOE DIRT EVERY1 !!!!!!
"
2608,2111,I LOVE YOU !!!
2609,2124,funny
2610,2126,"my fate, my luck, my goatee"
2611,2137,"CANT STOP LAUGHING!!!
"
2612,2141,wtf
2613,2161,O THIS IS REAL?! I THOUGHT THIS WAS THE PARODY!
2614,2166,A hot mess!
2615,2176,Gaaaaaay.
2616,2184,"Epic Fail!
"
2617,2189,Terrible ad. 
2618,2196,"hah.
"
2619,2202,Wow!!!
2620,2223,"SPENDIFEROUS.  LOL, Saturday Night Live."
2621,2226,"rEALLY DEPRESSING NO MUSIC AN HE DOSENT LOOK SO HOT AN THE CLOTHES HAVE GOTTA GO!!
"
2622,2243,Lame! 
2623,2247,wtf
2624,2252,"bad acting,a parody itself."
2625,2274,...DOG CONDOMS.
2626,2279,LOVE BRAD FOREVER
2627,2308,HAHA
2628,2309,Daft shite.
2629,2314,"YUCK!
"
2630,2319,LOVE BRAD FOREVER
2631,2320,LOL
2632,2321,i love it....
2633,2322,stinks
2634,2326,Bahahaha!
2635,2331,why. doesn&#39;t. HE AGE!?!?!
2636,2332,WHAT
2637,2336,what?
2638,2347,snl
2639,2351,TEAM COCO!
2640,2352,Mmmmm...  Ok
2641,2353,hahahahahahahahahahahaha
2642,2364,what?!?
2643,2373,"good. very good, BRAD IS NUMBER ONE"
2644,2376,:))))
2645,2381,serious marketing bullshit
2646,2383,cool~
2647,2387,Disaster!
2648,2388,Lmao
2649,2394,nat
2650,2411,"SNL AS WELL!! HAHAHA 
"
2651,2415,Oooooo messy
2652,2416,TACO BELL!!! 
2653,2419,#Snl
2654,2422,"yeah, right..
"
2655,2428,Lame
2656,2431,"SNL indeed
"
2657,2436,SNL.
2658,2443,"Brad, NONE OF THE WORDS YOU ARE SAYING ACTUALLY MEAN ANYTHING.."
2659,2444,Nul
2660,2464,yup
2661,2469,why
2662,2477,ptngna
2663,2484,"Ughh!
"
2664,2487,Good
2665,2494,BRAD IS NUMBER ONE IN THE WORLD
2666,2495,LOVE BRAD FOREVER
2667,2511,Kroo
2668,2514,WTF
2669,2517,why...?
2670,2530,Old man
2671,2532,OMG BRAD PITT WHYYYYYYYYY...
2672,2534,LOVE BRAD FOREVER
2673,2545,kel TBN 
2674,2560,o.O
2675,2566,0:00
2676,2581,Wtf Brad Pitt?
2677,2582,I love Brad Pitt
2678,2583,Oh hell no.
2679,2588,DON&#39;T SAY ANYTHING BAD
2680,2590,LOVE BRAD FOREVER...
2681,2591,"Meh.
"
2682,2595,I like nat&#39;s version. 
2683,2598,"LOVE BRAD SO MUCH, I CAN&#39;T BELIEVE THAT YOU ARE VERY PERFECT"
2684,2599,LOVE BRAD FOREVER
2685,2607,WEIRD!
2686,2612,GOOD PERSON
2687,2614,"BRAD CUTE, HANDSOME...LOVE YOU FOREVER"
2688,2618,is he high?
2689,2619,wat
2690,2622,BRAD CUTE!!!!
2691,2632,BRAD... LOVE ONLY YOU FOREVER
2692,2634,Wtf lol
2693,2635,Oh barf.
2694,2657,WTF?
2695,2676,how yoooou doin? lol
2696,2692,horrible commercial!
2697,2711,thanks !!! :)
2698,2722,I CAME!
2699,2726,WHAT WOULD TYLER DURDEN SAY???
2700,2728,......Mr. Anderson
2701,2730,7 000 000 $
2702,2734,great !!!!!!!!!
2703,2736,famous
2704,2743,....
2705,2745,lol
2706,2752,Hahahahahahahahahaha! priceless!
2707,2758,......
2708,2775,"Creepy, creepy, yucky, icky, creepy."
2709,2781,FUCK ME BRAD PITT!!! =D
2710,2791,"cool actor, lame ad...boooo"
2711,2798,LOOOOOL
2712,2800,I LOVE DOUG PITT
2713,2801,Wtf
2714,2803,community&#39;chanel&#39;
2715,2805,hahahahahahahahahahahahaha
2716,2817,weird
2717,2844,lol
2718,2845,HAHA YES!!
2719,2848,LOL!!
2720,2865,BUT WHAT DOES IT MEAN?
2721,2872,GOODNESSS!! STOP READING INTO THIS. IT DOESN&#39;T MAKE SENSE!! POINT BLANK!
2722,2878,:3 good lookin
2723,2880,Colin Farrell X Instagram
2724,2888,Hello
2725,2889,pitoyable
2726,2892,LOOOOOOOOOOOOOOOOOOOL
2727,2922,Irrelevant.
2728,2924,Great!!
2729,2926,Fromage...
2730,2946,AHAHAHAHAAHAHAA
2731,2948,TYLER IS THAT YOU????
2732,2951,mavaffanculo!!!!
2733,2955,Wow...!!!
2734,2960,I like 
2735,2970,"&lt;3

"
2736,2974,Agreed. 
2737,2985,Wat.
2738,2989,NEEDS MORE NICOLAS CAGE
2739,2991,IDIOT !
2740,2993,Mr Brown.
2741,2994,THOR?
2742,3004,lol me :D
2743,3005,Daft commercial
2744,3011,Nice ;-)
2745,3028,"Okay, Louis."
2746,3034,LOL!!! &quot;my lucK.......my faTe&quot; bwahahaha
2747,3040,dislike!
2748,3052,"lol, bit slow"
2749,3065,&quot;I Am Jack&#39;s Complete Lack Of Surprise&quot;...
2750,3071,"Yep, same :)"
2751,3099,ME TOO HAHA :)
2752,3102,Wtf
2753,3113,Nat.
2754,3137,me too
2755,3158,Wtf
2756,3168,nat?
2757,3194,OMFG FAKE
2758,3263,BARF
2759,3264,BARF
2760,3286,cool shirt
2761,3291,oh nat...
2762,3307,You&#39;re a tool. TEAM JEN
2763,3308,Douche
2764,3313,"Inevitably C R A P!
"
2765,3314,LMAO STUPID
2766,3316,HA
2767,3319,i like it
2768,3321,hahahaha!
2769,3323,HAHAHAHHAH
2770,3324,..............................................
2771,3328,LOL COMMUNITY CHANNEL BROUGHT ME HERE. 
2772,3341,Ha! Nice one!
2773,3353,I WANT IT!!
2774,3358,I love it! 
2775,3361,GO Nat! :D
2776,3380,COMMUNITY CHANEL NO 5 IS IN THE BUILDING
2777,3382,WHUT DA HELLLLLL!?!? - dj pauly d
2778,3383,Deep.
2779,3384,LMFAOOO
2780,3391,"WHAT EVEN?
"
2781,3402,nat
2782,3415,COMMUNITY CHANEL NO 5
2783,3416,Drivel.
2784,3423,COMMUNITY CHANEL NO 5
2785,3425,"COMMUNITY
"
2786,3433,AMAZING JOB BRAD :) 
2787,3446,LoooooL. Lol.
2788,3447,CommunityChannel.
2789,3449,CommunityChannel.
2790,3451,LOL
2791,3452,"Oh how vacuous Brad !
"
2792,3457,COMMUNITY CHANNEL 
2793,3471,"Haha, great reply xD"
2794,3474,LAAAAAAAAAAAAAAAAAAME. 
2795,3485,o_o
2796,3486,L.O.L.
2797,3494,Hahahahaha
2798,3512,/watch?v=VasChuSdv3M
2799,3516,Whaa?
2800,3518,Sell out. 
2801,3520,LAMINGTONS! :)
2802,3528,nice one!
2803,3530,Awful
2804,3531,Meh.
2805,3538,0:30 Skip Ads
2806,3550,NAT &lt;3
2807,3553,UNFORGIVABLE!
2808,3554,"lol
"
2809,3563,formmind(dot)blogspot(dot)ca
2810,3572,tran
2811,3578,NAT FUCKIN TRAN
2812,3603,MATT DAMON
2813,3605,disappointing 
2814,3613,=)
2815,3619,TROY KINNE!
2816,3620,wat.
2817,3634,"Yes, he&#39;s hot."
2818,3678,LOL ;D
2819,3680,ENGLISH SUBTITLE IS NOT WORKING !! 
2820,3682,IT IS NOT A GOOD PRODUCT @@
2821,3687,"fucking brad pitt
"
2822,3702,Yup
2823,3704,@MyGuyTy821 J
2824,3710,"Yup, me too.
"
2825,3717,"cool story bro..
"
2826,3723,Yeeeeeeesssssssss !!!!!!! Brad
2827,3752,lol nat
2828,3766,me too!!
2829,3770,Part 2? 
2830,3773,inevitable
2831,3777,whaa? 
2832,3779,haaa!
2833,3787,LMFAO!!
2834,3795,Lol. WUT?
2835,3804,HAHAHAHAHAHA
2836,3822,GUAPO....A RABIAR!!!
2837,3827,ti amo
2838,3831,YEAH NAT!
2839,3835,Wat.
2840,3846,ok?
2841,3847,HILARIOUS
2842,3850,Sooooo hot
2843,3851,Bullshit
2844,3861,COMMUNITY CHANNEL
2845,3863,"cheesy!!!!!!!!1
"
2846,3864,Nat sent me.
2847,3872,awful
2848,3877,COMPLETE PISS.
2849,3895,Meh
2850,3912,"wat
"
2851,3924,wtf......
2852,3929,HUH? 
2853,3933,Thor?
2854,3947,WOW. VERY PROFOUND.
2855,3948,NAT
2856,3955,All hail CommunityChannel
2857,3959,and?
2858,3967,NAT BROUGHT ME HERE!!!
2859,3985,WTF
2860,4000,WHAT DOES THIS MEAN
2861,4003,Hey Nat!
2862,4008,Look! It&#39;s Nat!!!!
2863,4009,Oh nat...
2864,4017,WHAT THE FUCK DOES THIS HAVE TO DO WITH PERFUME
2865,4019,CommunityChannel!
2866,4021,ahah... 
2867,4025,SAWYER
2868,4026,SAWYER
2869,4028,SAWYER
2870,4029,fortch?
2871,4036,AHAHAHA! Hi Nat. :))
2872,4057,Bad Pit...
2873,4059,lol
2874,4060,Sad Pit
2875,4061,"easy money
"
2876,4067,Unattractive.
2877,4076,XD lol
2878,4080,umm...
2879,4096,I love it!
2880,4115,Louis!!!
2881,4142,BRRRRRRRRRR (: 
2882,4144,HE&#39;S DAM FINE !!
2883,4163,Worst ad ever
2884,4165,minimum! good
2885,4168,inevitable.
2886,4169,true...
2887,4177,HUH??????????
2888,4205,SHUT UP ACHILLES
2889,4211,meh.
2890,4220,Papitooo
2891,4222,ha
2892,4229,Dumbass comercial Lmfao
2893,4232,oh. okay.
2894,4237,wow!!
2895,4266,"me too!!!!!
"
2896,4282,"810,834"
2897,4286,"how uncomfortable!
"
2898,4287,AHAHAHAHAHAHAHAHAHHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHHAHAHAHAHAHAHA!
2899,4292,sigh.....
2900,4309,"NICE!!! 
"
2901,4317,HAHAHA!
2902,4333,yup
2903,4334,yup
2904,4335,-_-
2905,4360,"PORCO DIO
"
2906,4369,RIGHT HERE! 
2907,4370,Barf.
2908,4372,I LOVE THIS!!!! I DON&#39;T THINK WE&#39;RE LOOKING AT THE SAME VIDEO.......
2909,4387,Nice :)
2910,4394,"FOR ME, DEPENDS ON VIBRATION THAT YOU CAN GIVE ANY CONCEPT. 
is SUBJECTIVE...
"
2911,4395,... ??????????
2912,4425,SEXSI!!
2913,4430,@gipper086 lol
2914,4439,it&#39;s inevitable
2915,4445,Dumb
2916,4452,THE WORLD TURNS AND WE TURN WITH IT
2917,4460,inevitably gay...
2918,4476,wat
2919,4477,Haha!
2920,4481,"BEST EVER!
"
2921,4484,second -.-
2922,4490,Terrible.
2923,4495,"hahahahahahahaha
"
2924,4503,meh
2925,4511,wajajajajajajajajaja
2926,4513,haha
2927,4529,HORRIBLE.
2928,4557,exquisite hot man! 
2929,4593,wat
2930,4616,"I DON&#39;T LIKE AT ALL
"
2931,4631,thor?
2932,4632,Lame...
2933,4639,HORRIBLE acting. 
2934,4651,Wtf?
2935,4671,BOOOOOOOOOOOOOOOOOOOOOOOOOOOO!!!!!!!!!!!!!!!!!!!
2936,4693,WTF Brad Pitt??!!!!
2937,4728,AWKWARD!
2938,4729,It&#39;s terribly sad!!!
2939,4733, HAHAHAHAHAHA!!!!
2940,4747,HOLLYWOOD ROYALTY
2941,4749,nice!
2942,4755,Explain?
2943,4781,em....WHAT????
2944,4795,lol!
2945,4802,BULLSHIT
2946,4808,WTF !!
2947,4828,lololol
2948,4835,Guapo!!!
2949,4836,Lame.
2950,4848,XD riiight!!
2951,4851,RE.TAR.DED
2952,4869,HAHAHA! = inevitable
2953,4871,"I WANNA DIE, BRAD WE LOVE YOUUUUUUUU!!!!!!!!!!! AMAZING"
2954,4902,Lame...lol
2955,4903,oh man...
2956,4923,Cheesy.
2957,4948,Exactly!
2958,4950,SEXY! 
2959,4965,super! sexy...
2960,4976,true indeed
2961,4992,banale!
2962,4996,lawl
2963,5008,lmfao
2964,5028,HAHAHAHAHAHAHAHA
2965,5042,LOL
2966,5050,Who?
2967,5060,Ohh brad :)
2968,5061,LOL  !!!  
2969,5069,sexy 
2970,5080,"&lt;3

"
2971,5092,...what??
2972,5093,Give me a break!  
2973,5101,"I LOVE THE COMMERCIAL, I LOVE THE CONCEPT,  I LOVE CHANEL, I LOVE HIS VOICE I LOVE HIM!!!!"
2974,5102,WHAT HAPPENED TO YOU TYLER!
2975,5109,Why?
2976,5122,HAWT DAYUM
2977,5130,Impressive....get marketing. 
2978,5137,My Gosh &lt;3 
2979,5139,Love fashion films so much
2980,5141,"Inspiring!
"
2981,20,2018
2982,33,looks good
2983,72,ITS GLEE DAY!!!!!!!!!!
2984,77,tttttttttttttt
2985,79,Nice
2986,118,Why
2987,147,"love ur eyebrows
"
2988,166,You&#39;re gorgeous!!
2989,172,"Also, you&#39;re gorgeous!!!!"
2990,214,FAR OUT DO YOU REALLY NEED THAT MUCH MAKE UP!!!
2991,256,I  your MAKEUP
2992,263,"Gorgeous!
"
2993,265,Oooh
2994,267,My Prom makeup! Thank You!!!!
2995,282,i luv it2
2996,284,*it
2997,304,I wish I had your beauty
2998,316,"nice
"
2999,320,mooi
3000,331,Lol
3001,340,ummm....creepy much
3002,341,"girl your gorgeous :)

"
3003,345,"it looks gray. not blue.
"
3004,376,LMAO ME TOOOOO!!!
3005,397,B E A U T I F U L
3006,409,So gorgeous! 
3007,425,"i like it ,,,"
3008,433,SOOO BEEEEYOOUUUTIFULL!
3009,439,right
3010,444,I like it.
3011,457,YOU LOOK SO MUCH LIKE ANGELINA JOLIE!!!!!! HAS ANYONE ELSE EVER TOLD U THT? 
3012,462,THIS IS MY MST FAVE VIDEO.I WATCH IT FREQUENTLY.
3013,463,love it
3014,471,Omgosh I love your eyes! You&#39;re gorgeous! :)
3015,480,it came out SOLiD :)
3016,490,Love it
3017,504,Beauty!
3018,512,Your Gorgeous(: 
3019,526,"LOVE THIS LOOK
"
3020,562,I love her!!!
3021,594,gurl you lookin finee
3022,595,Wow :D
3023,599,Omg you look like a model
3024,631,"Thank you!
"
3025,660,cute
3026,704,it&#39;s not blue
3027,712,"ur gorg!!
"
3028,713,UR UGLY NO MATTER WHAT YOU PUT ON UR THICK LIPS FACE
3029,740,Love it
3030,746,you&#39;re professional
3031,765,"niceee.
"
3032,775,you look like Cassey!! 
3033,779,"shes gorgeous!
"
3034,811,I love glee
3035,814,you&#39;re GORGEOUS!!!!!!!!!!!!!!!!!!!
3036,815,@PetiteNomNom
3037,834,:)
3038,835,:)
3039,857,Like it
3040,859,great videos!
3041,868,WOW...
3042,890,love it.
3043,899,"Lovely look!
"
3044,917,OMG I LOVE THIS !!!!!!
3045,930,You. Are. BEAUTIFUL!
3046,962,@totesEMMAcoture me too...
3047,971,YOU R GORGEOUS AND VERY GOOD AT VIDEOS!!
3048,985,too much makeup !!!!
3049,1003,"(Its, not bits, My bad)"
3050,1008,you&#39;re gorgeous!!!
3051,1030,"Hate Glee, sorry --&#39;"
3052,1038,Love it! YOUR SO BEAUTIFUL TOO! EVEN WITHOUT MAKEUP! :)
3053,1042,love your eyes :)
3054,1054,So gorgeous!!!!!!
3055,1069,"nice... like it
"
3056,1093,"THX
"
3057,1106,"wow, you&#39;re gorgeous! "
3058,1148,Thank you very much!! 
3059,1164,You&#39;re absolutely gorgeous!&lt;3
3060,1178,love you superb 
3061,1209,great!
3062,1215,GORGEOUS!!!  XX
3063,1221,3! :D
3064,1230,wooooow
3065,1241,Gorgeous!
3066,1258,YOU ARE BEAUTIFUL....!!!
3067,1281,Ur gorgeous!
3068,1284,YOU LOOK AWESOME
3069,1290,&quot;empathis&quot; haha
3070,1315,I love your Lips. :)))
3071,1321,love it!
3072,1330,luv it
3073,1331,"Great video!
"
3074,1333,"LOVE IT!!!
"
3075,1341,OMFG YOU ARE SO PRETTY :O
3076,1380,"OH REALLY .ITS BEAUTIFUL
"
3077,1409,Looks great!!!!
3078,1425,beautyful eyes
3079,1450,gorgeous
3080,1453,You look so gorgeus :)
3081,1470,thanks.dear..........
3082,1479,wow
3083,1490,Very cool..!!
3084,1495,"ANGALINA JOLIE
"
3085,1512,love ur eyebrows!  :)
3086,1562,Honey you don&#39;t need make-up . Your gorgeous ! [: &lt;3
3087,1576,"your perfect friend...
thank u. 
&lt;3"
3088,1588,i love your eyes :D
3089,1599,Looks great!!
3090,1641,Gorgeous:DD
3091,1645,omg exquisite!
3092,1666,ARE YOU A WOMAN
3093,1667,very goodddddddd
3094,1705,YOU ARE FUCKING BEAUTIFUL!
3095,1741,love it :)
3096,1743,I LURRRRVEEE ITTTT!!!!  &lt;3 
3097,1787,OMG AMAZING! yOU ARE BEAUTIFUL &amp; SOO HELPFUL
3098,1792,lol your ears look plastic
3099,1806,&lt;3 it!!!!
3100,1817,THIS LOOK IS SOO PRETTY KEEP UP THE GOOD WORK!
3101,1821,LOVE YOU!! BRAZIL!
3102,1830,You look like a star!
3103,1837,Thanks! It&#39;s very helplful:)
3104,1843,DAMN GOT SOME JEALOUS BITCHES ON HERE GIRL YOU LOOK GOOD MAKE UP OR NOT :)
3105,1844,ur ears look plastic. lol
3106,1856,I love it! Your gorgeous !
3107,1882,you look like mandy moore
3108,1889,nice!
3109,1913,love it!!!!
3110,1914,u look like Mandy Moree
3111,1945,you. are. gorgeous!
3112,1971,@mcrabuck lips.
3113,1983,cute! &lt;3
3114,2004,like it
3115,2028,LOVE LOVE LOVE LOVE LOVE IT SOO MUCH!!!
3116,2040,Wow. . .. you&#39;re GOOOOOOOD!!!!
3117,2047,I love your make up
3118,2085,BEAUTIFUL! 
3119,2105,luv it!
3120,2108,very good. 
3121,2145,SO PRETTYY
3122,2146,love it...&lt;3
3123,2158,you look BEAUTIFUL
3124,2169,Soooooooooooooo Niceeeeeeeeeeeeeeeeee
3125,2185,Love it!!
3126,2196,@makeupbyeman ok
3127,2207,"@XxXMsQueenXxX 
You&#39;re welcome :)"
3128,2210,i love iit
3129,2219,Love it &lt;3
3130,2228,Gorgeous!!! Absolutely gorgeous!!!
3131,2236,Lovely!
3132,2,TE AMO LEA SEYDOUX
3133,6,Voc
3134,7,FUCK YOU YOUTUBE
3135,16,Lol
3136,24,whatafaq?
